Fecha	Distancia	cosCara_+X	cosCara_+Y	cosCara_+Z	cosCara_-X	cosCara_-Y	cosCara_-Z	cosPanel_1	cosPanel_2	cosPanel_3	cosPanel_4
2023-12-21 00:48:40	147172534.48168808	-0.3828087887155246	0.4271975248496653	-0.8191213011785694	0.3828087887155246	-0.4271975248496653	0.8191213011785694	-0.0052625405522450115	0.5699662934259423	0.5736156067761626	0.5734896148537698
2023-12-21 00:48:48	147172579.86353463	-0.375346112439198	0.4272407727620532	-0.8225452072478844	0.375346112439198	-0.4272407727620532	0.8225452072478844	-0.011522942606196906	0.5649985297689919	0.568644902792922	0.5684234287137075
2023-12-21 00:48:57	147172627.96908197	-0.3678555255964225	0.42719855342044266	-0.8259441314300024	0.3678555255964225	-0.42719855342044266	0.8259441314300024	-0.017834380076006347	0.5599486304249908	0.5635920696616843	0.5632757581239372
2023-12-21 00:49:06	147172673.80412146	-0.3603329521064767	0.42723900539500825	-0.8292327754589273	0.3603329521064767	-0.42723900539500825	0.8292327754589273	-0.024052884462389235	0.5549393800970506	0.55857913740993	0.5581666141245819
2023-12-21 00:49:14	147172719.813225	-0.35277749677914394	0.42723952075570665	-0.8324748823061722	0.35277749677914394	-0.42723952075570665	0.8324748823061722	-0.03028656234683546	0.5498786530715556	0.5535145281326179	0.5530058418506144
2023-12-21 00:49:23	147172768.57815602	-0.34519905195766165	0.42724613948896006	-0.8356424778691613	0.34519905195766165	-0.42724613948896006	0.8356424778691613	-0.03648697032810721	0.5448074441375503	0.5484390361002693	0.5478338228328279
2023-12-21 00:49:32	147172815.02337557	-0.33758416764764	0.42724646565201585	-0.8387475110791753	0.33758416764764	-0.42724646565201585	0.8387475110791753	-0.04267592928366204	0.5397074911805329	0.5433344467037344	0.5426323163107893
2023-12-21 00:49:40	147172864.20551926	-0.32994827156315903	0.4272414732503423	-0.8417831440622705	0.32994827156315903	-0.4272414732503423	0.8417831440622705	-0.0488400218279424	0.5345898544531166	0.5382118250371868	0.5374125723292792
2023-12-21 00:49:49	147172911.0499091	-0.3222785290788981	0.4272397951388607	-0.844750085613755	0.3222785290788981	-0.4272397951388607	0.844750085613755	-0.05498208307738055	0.529452382406676	0.5330689728520165	0.5321721282968597
2023-12-21 00:49:58	147172958.04925275	-0.31459055118275664	0.4272485703509588	-0.8476387463062265	0.31459055118275664	-0.4272485703509588	0.8476387463062265	-0.06108344184257075	0.5243108579326191	0.5279216526915159	0.526926861913112
2023-12-21 00:50:06	147173007.82478604	-0.30687581900586014	0.4272286900423948	-0.8504721501108323	0.30687581900586014	-0.4272286900423948	0.8504721501108323	-0.06718488889244086	0.5191303838041309	0.5227351340891943	0.5216423918413928
2023-12-21 00:50:15	147173055.21387014	-0.29912857745668603	0.42724161196050203	-0.8532213658589027	0.29912857745668603	-0.42724161196050203	0.8532213658589027	-0.07323756086564463	0.5139529811378486	0.5175511619786664	0.5163596707556418
2023-12-21 00:50:24	147173105.32048526	-0.29135634519789033	0.4272243732106751	-0.8559151915042015	0.29135634519789033	-0.4272243732106751	0.8559151915042015	-0.07929009501078096	0.5087366872698763	0.5123280568285788	0.5110378514380873
2023-12-21 00:50:32	147173153.0223546	-0.28356262864935283	0.42722098818155163	-0.8585304088328193	0.28356262864935283	-0.42722098818155163	0.8585304088328193	-0.0853016501342092	0.5035167028920445	0.5071008289049896	0.505711473840697
2023-12-21 00:50:41	147173200.9495145	-0.27575098809003384	0.4272296652111718	-0.8610668996837124	0.27575098809003384	-0.4272296652111718	0.8610668996837124	-0.0912711369041178	0.49829407328011666	0.5018705354787344	0.5003816615066365
