Fecha	Distancia	cosCara_+X	cosCara_+Y	cosCara_+Z	cosCara_-X	cosCara_-Y	cosCara_-Z	cosPanel_1	cosPanel_2	cosPanel_3
2023-12-21 05:47:45	147171297.0805718	-0.26837434255331744	0.4276166819335737	-0.8632028646796741	0.26837434255331744	-0.4276166819335737	0.8632028646796741	-0.09653980094699584	0.493645340182643	0.49721258843847044
2023-12-21 05:47:54	147171348.58987677	-0.26051759120392726	0.4275967632871859	-0.8656163080139063	0.26051759120392726	-0.4275967632871859	0.8656163080139063	-0.10248080064806908	0.4883718461338269	0.4919308352234469
2023-12-21 05:48:02	147171398.02755043	-0.2526441573305954	0.4276058787136185	-0.8679424763521301	0.2526441573305954	-0.4276058787136185	0.8679424763521301	-0.10836428093663322	0.48310920461768747	0.4866594423772624
2023-12-21 05:48:11	147171449.8393106	-0.2447298281073899	0.4276180696294196	-0.8702011823486201	0.2447298281073899	-0.4276180696294196	0.8702011823486201	-0.11423064713068046	0.47782183624421526	0.4813629163739533
2023-12-21 05:48:20	147171499.53365844	-0.23681489980713313	0.42759697780705225	-0.8723987206545027	0.23681489980713313	-0.42759697780705225	0.8723987206545027	-0.12008125981722759	0.4725095713863098	0.476041292237436
2023-12-21 05:48:28	147171549.46815416	-0.22887599818756332	0.4276064575304085	-0.874510431574113	0.22887599818756332	-0.4276064575304085	0.874510431574113	-0.12587851055141244	0.4672044268980299	0.47072628173845016
2023-12-21 05:48:37	147171601.63254562	-0.22092544602720765	0.4275987617057969	-0.876556470676789	0.22092544602720765	-0.4275987617057969	0.876556470676789	-0.1316544883945134	0.46187901100026457	0.46539071636720303
2023-12-21 05:48:46	147171651.77130702	-0.21294343962997497	0.4275929892579972	-0.8785324849178691	0.21294343962997497	-0.4275929892579972	0.8785324849178691	-0.1374070870149302	0.4565343284619213	0.46003549203614885
2023-12-21 05:48:54	147171702.1104561	-0.20494625584331236	0.42758697493804304	-0.8804353531515763	0.20494625584331236	-0.42758697493804304	0.8804353531515763	-0.14312635708312674	0.4511796539524369	0.4546699136815043
2023-12-21 05:49:03	147171754.67879516	-0.19693366939124135	0.4275948530847014	-0.8822583360193169	0.19693366939124135	-0.4275948530847014	0.8822583360193169	-0.14880037722745926	0.4458253856798475	0.44930431827526396
2023-12-21 05:49:12	147171805.22199062	-0.18890784823829743	0.4275868914249971	-0.8840154269895318	0.18890784823829743	-0.4275868914249971	0.8840154269895318	-0.15445314084159678	0.44045078288585293	0.4439180971645144
2023-12-21 05:49:20	147171857.95453155	-0.18085560415098828	0.42759404072437845	-0.8856944093671246	0.18085560415098828	-0.42759404072437845	0.8856944093671246	-0.16006733941073079	0.43507012421276053	0.4385253754328446
2023-12-21 05:49:29	147171908.66201317	-0.17279974291821526	0.4276008976452364	-0.8872979889419265	0.17279974291821526	-0.4276008976452364	0.8872979889419265	-0.16564026131610238	0.4296871677052995	0.4331300119043737
2023-12-21 05:49:37	147171959.51725754	-0.1647289346865045	0.4275917082466	-0.8888361542578047	0.1647289346865045	-0.4275917082466	0.8888361542578047	-0.17119331028221524	0.42428257713313233	0.42771272155152174
2023-12-21 05:49:46	147172012.69284907	-0.15663337256285662	0.4275973107018333	-0.8902957522532303	0.15663337256285662	-0.4275973107018333	0.8902957522532303	-0.17670674997007513	0.4188728100871997	0.4222898126796843
2023-12-21 05:49:55	147172063.7121609	-0.14853931892527847	0.42758683870594205	-0.8916869215698262	0.14853931892527847	-0.42758683870594205	0.8916869215698262	-0.182189092005638	0.41345239291795377	0.41685598746217034
2023-12-21 05:50:03	147172116.9593524	-0.14042135101396988	0.4275911405874262	-0.8929992500951811	0.14042135101396988	-0.4275911405874262	0.8929992500951811	-0.18763119249945062	0.40802734793843976	0.41141709324613956
2023-12-21 05:50:12	147172168.1820554	-0.13230763674804474	0.4275798290066652	-0.8942427964958839	0.13230763674804474	-0.4275798290066652	0.8942427964958839	-0.19304014020840307	0.40259383110497554	0.405969465035742
2023-12-21 05:50:21	147172219.42103055	-0.12417391768216597	0.4275831803677642	-0.8954068695481684	0.12417391768216597	-0.4275831803677642	0.8954068695481684	-0.1984062880814614	0.39715821805653695	0.40051930632542726
2023-12-21 05:50:29	147172272.9789114	-0.11601505008104314	0.4275860792699609	-0.8964991092963985	0.11601505008104314	-0.4275860792699609	0.8964991092963985	-0.20374574371794868	0.39170579024054064	0.3950519529202466
2023-12-21 05:50:38	147172324.42112473	-0.10786078741125957	0.4275729174029391	-0.8975229528221338	0.10786078741125957	-0.4275729174029391	0.8975229528221338	-0.20905232480805055	0.38624479061115125	0.38957576910252467
2023-12-21 05:50:47	147172375.8792406	-0.09970630010669079	0.4275884036081569	-0.8984580183953297	0.09970630010669079	-0.4275884036081569	0.8984580183953297	-0.21429123964409008	0.3808053560066792	0.38412069219736494
2023-12-21 05:50:55	147172429.6556665	-0.09153103284987658	0.4275738605957887	-0.8993345671999092	0.09153103284987658	-0.4275738605957887	0.8993345671999092	-0.2195257044958963	0.3753299545282241	0.37862940258003375
2023-12-21 05:51:04	147172481.2249245	-0.0833481402916586	0.4275885911281783	-0.9001228162017347	0.0833481402916586	-0.4275885911281783	0.9001228162017347	-0.22469669081368518	0.36987163813716595	0.3731547227645472
2023-12-21 05:51:12	147172535.07231435	-0.0751548698561776	0.42757176245966216	-0.9008518932011185	0.0751548698561776	-0.42757176245966216	0.9008518932011185	-0.22985772654330583	0.36438316726092496	0.3676496682510699
2023-12-21 05:51:21	147172586.764723	-0.06696566411113508	0.4275704431383244	-0.9014982617757241	0.06696566411113508	-0.4275704431383244	0.9014982617757241	-0.23495970946572906	0.3589093216970321	0.362158846884314
2023-12-21 05:51:30	147172638.51259753	-0.05876063481506744	0.42756782768278845	-0.9020714719614802	0.05876063481506744	-0.42756782768278845	0.9020714719614802	-0.24002933842752866	0.3534242680394381	0.3566564560373877
2023-12-21 05:51:38	147172692.48595858	-0.05055492678616403	0.4275640872395058	-0.9025703023480742	0.05055492678616403	-0.4275640872395058	0.9025703023480742	-0.24505706557082357	0.3479382550844122	0.35115277541888834
2023-12-21 05:51:47	147172744.21306854	-0.042346762843280816	0.42757476258325233	-0.9029875824608945	0.042346762843280816	-0.42757476258325233	0.9029875824608945	-0.2500308046056783	0.3424616930228955	0.34565814524827865
2023-12-21 05:51:56	147172798.25685513	-0.03413405717047868	0.4275692996532355	-0.9033378992022444	0.03413405717047868	-0.4275692996532355	0.9033378992022444	-0.25497782192568164	0.3369703855701691	0.3401484954579821
2023-12-21 05:52:04	147172850.05456245	-0.025915610277381037	0.4275627939689946	-0.9036140981400068	0.025915610277381037	-0.4275627939689946	0.9036140981400068	-0.25988596404134695	0.3314747973591163	0.334634223147946
2023-12-21 05:52:13	147172901.9991627	-0.017707396756148686	0.42757080866549374	-0.9038084153609417	0.017707396756148686	-0.42757080866549374	0.9038084153609417	-0.26473254014003	0.3259972151717807	0.32913758548221894
2023-12-21 05:52:22	147172956.03673255	-0.009490638013488486	0.4275617699840182	-0.9039363144814078	0.009490638013488486	-0.4275617699840182	0.9039363144814078	-0.2695555490887845	0.3205015300166494	0.323622565326893
2023-12-21 05:52:30	147173007.92022404	-0.0012641835843574258	0.42755288620112314	-0.9039894531137819	0.0012641835843574258	-0.42755288620112314	0.9039894531137819	-0.27434090342607076	0.31499981686143363	0.3181011603596542
2023-12-21 05:52:39	147173059.76693055	0.006955073015185166	0.42755813192392644	-0.903961100260999	-0.006955073015185166	-0.42755813192392644	0.903961100260999	-0.2790668952896962	0.30951378951343667	0.31259506504582407
2023-12-21 05:52:48	147173113.79785058	0.015185307642276602	0.42756112643343086	-0.903858888098571	-0.015185307642276602	-0.42756112643343086	0.903858888098571	-0.2837578823667805	0.3040190830013361	0.30707993988197135
2023-12-21 05:52:56	147173165.714505	0.02339299403946543	0.42754875000780196	-0.9036895673828682	-0.02339299403946543	-0.42754875000780196	0.9036895673828682	-0.2884059804894996	0.2985282975472751	0.3015685249243634
2023-12-21 05:53:05	147173219.72334033	0.03161281495212842	0.42754966961702706	-0.9034389353692774	-0.03161281495212842	-0.42754966961702706	0.9034389353692774	-0.2930064629089683	0.2930396637836969	0.2960588412370734
2023-12-21 05:53:13	147173271.5784537	0.03982842007101435	0.42755051591570026	-0.9031136436212586	-0.03982842007101435	-0.42755051591570026	0.9031136436212586	-0.29756144884686203	0.2875541239215313	0.29055192931634155
2023-12-21 05:53:22	147173323.39678296	0.048040129990135516	0.4275503700894038	-0.9027141446476535	-0.048040129990135516	-0.4275503700894038	0.9027141446476535	-0.3020719151320736	0.2820707780298509	0.2850468924632288
2023-12-21 05:53:31	147173377.39788663	0.05624713979721458	0.427562708750561	-0.9022341100570938	-0.05624713979721458	-0.427562708750561	0.9022341100570938	-0.3065259626240119	0.2766002211263493	0.27955427021516394
2023-12-21 05:53:39	147173429.15424255	0.06445213440232984	0.42754491132910355	-0.9016935572396938	-0.06445213440232984	-0.42754491132910355	0.9016935572396938	-0.3109613054994069	0.27110885277188645	0.27404063727024
2023-12-21 05:53:48	147173483.09307092	0.07265314307656673	0.427539925992161	-0.9010722126909216	-0.07265314307656673	-0.427539925992161	0.9010722126909216	-0.31534030490823667	0.26563004130373485	0.2685391832451058
