Fecha	Distancia	angCara_+X	angCara_+Y	angCara_+Z	angCara_-X	angCara_-Y	angCara_-Z	angPanel_1	angPanel_2	angPanel_3
2023-12-21 00:16:16	147172482.1084849	123.26175946199733	64.71770190870538	44.03780943720843	56.738240538002685	115.28229809129463	135.96219056279156	11.964423658226858	46.577112246454206	46.797488120897384
2023-12-21 00:16:24	147172430.33019096	123.71270816066306	64.71750087000558	44.45313000933491	56.28729183933694	115.28249912999442	135.5468699906651	11.721097271888764	46.23183675579671	46.45043516646593
2023-12-21 00:16:33	147172376.35709375	124.16303883585668	64.71915472701453	44.86905366187318	55.83696116414333	115.2808452729855	135.13094633812682	11.492212341891701	45.88861944177651	46.10540770186761
2023-12-21 00:16:42	147172322.68682727	124.61211365284461	64.7130732175898	45.29236479576816	55.38788634715538	115.2869267824102	134.70763520423182	11.26883795141789	45.538978024690564	45.75395189321973
2023-12-21 00:16:50	147172271.98302078	125.06117921387845	64.71591955820128	45.7113309058802	54.93882078612156	115.28408044179872	134.28866909411983	11.068613031867272	45.19758126677386	45.410684659925536
2023-12-21 00:16:59	147172218.953511	125.50834060796603	64.71955929677242	46.130429433425746	54.491659392033974	115.28044070322757	133.86957056657425	10.884710736782441	44.85830588001579	45.06951239062853
2023-12-21 00:17:08	147172168.93946823	125.95488473029127	64.71746994291226	46.55588757165789	54.04511526970874	115.28253005708774	133.44411242834212	10.710393231442517	44.513950626147825	44.723245866395956
2023-12-21 00:17:16	147172116.6892239	126.40101003173903	64.71555464127049	46.983320262685105	53.598989968260966	115.28444535872953	133.0166797373149	10.552643998968982	44.16995057406767	44.377302152683676
2023-12-21 00:17:25	147172064.7321949	126.8448578470804	64.71363143694603	47.41106967890255	53.155142152919595	115.28636856305398	132.58893032109748	10.412625504624529	43.82756543159084	44.0329489278104
2023-12-21 00:17:34	147172015.70091164	127.28897099663413	64.71377085372191	47.83995533230702	52.71102900336588	115.28622914627809	132.160044667693	10.292453762051966	43.48686796087843	43.690241179584945
2023-12-21 00:17:42	147171964.56290725	127.73111849731244	64.71475474171935	48.268751687254024	52.268881502687584	115.28524525828067	131.73124831274598	10.192081327906392	43.148421073398964	43.34975448300617
2023-12-21 00:17:51	147171913.6809339	128.17276572286494	64.71590514777645	48.69939229754697	51.82723427713506	115.28409485222355	131.30060770245305	10.11097807940632	42.81045467859256	43.00971312198667
2023-12-21 00:18:00	147171865.7241232	128.6124405054437	64.71795236154652	49.1298556742368	51.38755949455632	115.28204763845349	130.8701443257632	10.050614241646777	42.474835159601035	42.67198762352324
2023-12-21 00:18:08	147171815.66375047	129.05192041966944	64.71384822154393	49.56739035844882	50.948079580330585	115.28615177845609	130.4326096415512	10.003835224217063	42.133181273200364	42.32820657561869
2023-12-21 00:18:17	147171768.47621864	129.48901312952023	64.71693552506039	49.99939378710206	50.51098687047977	115.28306447493962	130.00060621289794	9.984842023548794	41.800482207931864	41.993332716215086
2023-12-21 00:18:25	147171719.1854873	129.92586011511722	64.71397808209711	50.438355132331004	50.0741398848828	115.28602191790289	129.56164486766903	9.980150985308944	41.46184470420161	41.65249716130267
2023-12-21 00:18:34	147171670.15078175	130.36154837881526	64.71904808283296	50.872310660314106	49.638451621184736	115.28095191716707	129.12768933968593	10.003872660691822	41.13219494658149	41.320591851535774
2023-12-21 00:18:43	147171624.16919377	130.79477179508996	64.7171230544891	51.31176957934898	49.20522820491005	115.28287694551092	128.68823042065102	10.040979492452793	40.797299499028085	40.98342944415825
2023-12-21 00:18:51	147171575.9535023	131.2276721150545	64.7162968267075	51.752526930447054	48.772327884945526	115.28370317329252	128.24747306955294	10.099385527053382	40.463734346715825	40.64755211185617
